device_id,user_id,device_type,os,device_city
D301847,U100928,Android Phone,Android 12,Delhi
D301848,U101273,Mac,MacOS 12,Chennai
D301849,U100397,Android Phone,Windows 10,Bangalore
D301850,U104177,iPhone,iOS 12,Bangalore
D301851,U102191,Windows PC,iOS 13,Bangalore
D301852,U102759,iPhone,iOS 12,Kolkata
D301853,U104326,Android Phone,MacOS 10.15,Kolkata
D301854,U104185,Android Phone,iOS 13,Lucknow
D301855,U104103,iPhone,MacOS 10.15,Kolkata
D301856,U100981,iPhone,Android 9,Delhi
D301857,U103723,iPhone,iOS 13,Hyderabad
D301858,U104978,iPhone,iOS 15,Chennai
D301859,U100037,Android Phone,Windows 10,Mumbai
D301860,U104340,iPhone,Android 9,Pune
D301861,U104328,iPhone,iOS 15,Pune
D301862,U104206,Tablet,MacOS 10.15,Chennai
D301863,U101982,iPhone,Android 10,Bangalore
D301864,U100994,Android Phone,Android 12,Kolkata
D301865,U103658,iPhone,iOS 13,Kolkata
D301866,U103115,iPhone,Android 12,Lucknow
D301867,U103634,Android Phone,iOS 13,Delhi
D301868,U101279,iPhone,MacOS 10.15,Mumbai
D301869,U100887,Android Phone,MacOS 10.15,Ahmedabad
D301870,U104507,Android Phone,iOS 15,Lucknow
D301871,U102576,iPhone,MacOS 10.15,Pune
D301872,U104256,Android Phone,Windows 11,Chennai
D301873,U104630,iPhone,Android 9,Bangalore
D301874,U102296,Android Phone,iOS 12,Jaipur
D301875,U101315,Windows PC,MacOS 10.15,Pune
D301876,U104479,iPhone,iOS 13,Kolkata
D301877,U103575,iPhone,iOS 15,Kolkata
D301878,U103329,Android Phone,iOS 12,Mumbai
D301879,U104790,Tablet,Android 9,Jaipur
D301880,U101231,Android Phone,iOS 14,Delhi
D301881,U101803,iPhone,iOS 12,Lucknow
D301882,U100195,Android Phone,Windows 11,Mumbai
D301883,U101938,Android Phone,MacOS 10.15,Mumbai
D301884,U102232,iPhone,Android 10,Delhi
D301885,U102262,Android Phone,iOS 12,Kolkata
D301886,U100754,Android Phone,iOS 12,Delhi
D301887,U104045,Android Phone,Windows 10,Bangalore
D301888,U102446,Android Phone,iOS 12,Ahmedabad
D301889,U102196,Tablet,iOS 14,Ahmedabad
D301890,U104319,iPhone,MacOS 10.15,Chennai
D301891,U102431,Android Phone,iOS 15,Delhi
D301892,U104460,iPhone,Android 10,Mumbai
D301893,U101111,iPhone,iOS 13,Hyderabad
D301894,U104253,iPhone,MacOS 10.15,Kolkata
D301895,U104941,iPhone,iOS 13,Jaipur
D301896,U103752,Android Phone,MacOS 12,Kolkata
D301897,U104461,Android Phone,MacOS 10.15,Chennai
D301898,U103700,iPhone,Android 12,Pune
D301899,U103001,iPhone,iOS 12,Jaipur
D301900,U103818,iPhone,Android 11,Jaipur
D301901,U104802,Android Phone,Android 11,Mumbai
D301902,U103025,Windows PC,iOS 12,Kolkata
D301903,U103434,Android Phone,iOS 13,Lucknow
D301904,U100395,iPhone,iOS 12,Jaipur
D301905,U104795,Android Phone,Windows 10,Ahmedabad
D301906,U103888,iPhone,Android 10,Mumbai
D301907,U100807,Tablet,iOS 13,Chennai
D301908,U101448,Android Phone,MacOS 10.15,Jaipur
D301909,U101127,iPhone,Windows 10,Mumbai
D301910,U101598,iPhone,Android 11,Ahmedabad
D301911,U104425,Android Phone,Android 11,Hyderabad
D301912,U102321,Android Phone,MacOS 12,Ahmedabad
D301913,U102099,iPhone,iOS 14,Pune
D301914,U103894,Android Phone,MacOS 10.15,Delhi
D301915,U101855,Android Phone,MacOS 10.15,Mumbai
D301916,U104429,Windows PC,iOS 13,Chennai
D301917,U103771,iPhone,iOS 14,Lucknow
D301918,U101285,iPhone,iOS 12,Lucknow
D301919,U103151,iPhone,iOS 15,Ahmedabad
D301920,U102413,iPhone,iOS 15,Bangalore
D301921,U101720,iPhone,Windows 10,Lucknow
D301922,U104531,Android Phone,MacOS 10.15,Ahmedabad
D301923,U101989,Android Phone,Windows 10,Bangalore
D301924,U100583,iPhone,Android 10,Ahmedabad
D301925,U102041,Mac,iOS 12,Kolkata
D301926,U102583,Android Phone,iOS 14,Kolkata
D301927,U100631,Tablet,iOS 15,Bangalore
D301928,U103713,iPhone,MacOS 10.15,Pune
D301929,U101147,Android Phone,iOS 12,Bangalore
D301930,U100462,Android Phone,Windows 11,Lucknow
D301931,U102687,Android Phone,iOS 12,Mumbai
D301932,U100804,iPhone,Android 10,Bangalore
D301933,U103909,Android Phone,iOS 13,Mumbai
D301934,U100342,Android Phone,Android 10,Bangalore
D301935,U102095,Android Phone,iOS 12,Pune
D301936,U100258,Mac,Android 11,Lucknow
D301937,U101916,Android Phone,Android 9,Mumbai
D301938,U104666,Android Phone,iOS 15,Bangalore
D301939,U103252,Android Phone,Windows 10,Mumbai
D301940,U102675,Android Phone,Android 10,Jaipur
D301941,U100786,Android Phone,iOS 15,Hyderabad
D301942,U101564,iPhone,iOS 14,Chennai
D301943,U101903,iPhone,Android 10,Ahmedabad
D301944,U102893,Android Phone,iOS 15,Delhi
D301945,U101040,Windows PC,Android 12,Ahmedabad
D301946,U104999,Android Phone,Windows 11,Delhi
D301947,U103258,Windows PC,iOS 15,Hyderabad
D301948,U101559,Android Phone,Android 10,Delhi
D301949,U100561,Windows PC,iOS 14,Bangalore
D301950,U102975,Mac,Android 10,Pune
D301951,U102239,Windows PC,Windows 10,Hyderabad
D301952,U103369,Android Phone,Android 12,Kolkata
D301953,U102980,iPhone,iOS 13,Pune
D301954,U103201,Windows PC,Windows 10,Jaipur
D301955,U104168,iPhone,MacOS 10.15,Bangalore
D301956,U102625,Android Phone,iOS 14,Lucknow
D301957,U103622,Android Phone,Android 9,Mumbai
D301958,U101795,Android Phone,Android 12,Lucknow
D301959,U104714,Android Phone,iOS 15,Lucknow
D301960,U102039,Android Phone,Android 9,Kolkata
D301961,U103399,iPhone,iOS 12,Delhi
D301962,U104992,Android Phone,Android 12,Kolkata
D301963,U101745,Android Phone,Android 12,Bangalore
D301964,U100507,Android Phone,MacOS 12,Hyderabad
D301965,U101158,Mac,MacOS 12,Bangalore
D301966,U101218,iPhone,MacOS 10.15,Delhi
D301967,U100282,iPhone,MacOS 10.15,Jaipur
D301968,U102719,iPhone,MacOS 10.15,Jaipur
D301969,U101387,iPhone,Android 11,Hyderabad
D301970,U100485,Android Phone,iOS 12,Jaipur
D301971,U100684,iPhone,Android 9,Lucknow
D301972,U101366,Android Phone,Windows 11,Lucknow
D301973,U101846,iPhone,MacOS 10.15,Jaipur
D301974,U104872,Android Phone,Android 9,Delhi
D301975,U103512,Mac,Android 11,Ahmedabad
D301976,U103573,iPhone,Android 11,Lucknow
D301977,U103460,Android Phone,MacOS 12,Mumbai
D301978,U104016,iPhone,Windows 11,Delhi
D301979,U101590,Android Phone,Android 12,Chennai
D301980,U100496,Android Phone,Android 9,Jaipur
D301981,U102542,Windows PC,iOS 12,Jaipur
D301982,U100006,iPhone,iOS 15,Hyderabad
D301983,U101083,iPhone,Android 9,Lucknow
D301984,U103765,Android Phone,iOS 13,Mumbai
D301985,U102514,Android Phone,iOS 14,Jaipur
D301986,U103453,Android Phone,MacOS 12,Jaipur
D301987,U102550,iPhone,Android 11,Lucknow
D301988,U102713,iPhone,Android 11,Bangalore
D301989,U101506,Android Phone,iOS 13,Pune
D301990,U101092,Android Phone,Android 12,Bangalore
D301991,U101297,Android Phone,MacOS 12,Kolkata
D301992,U103990,Android Phone,Windows 11,Lucknow
D301993,U104897,Android Phone,Android 12,Hyderabad
D301994,U100409,Android Phone,iOS 12,Ahmedabad
D301995,U102685,Android Phone,iOS 15,Kolkata
D301996,U102352,Android Phone,MacOS 10.15,Delhi
D301997,U102810,Android Phone,Android 11,Mumbai
D301998,U101164,iPhone,Android 12,Pune
D301999,U100038,Windows PC,iOS 15,Chennai
D302000,U101016,Android Phone,MacOS 10.15,Chennai
D302001,U100909,Android Phone,Android 12,Delhi
D302002,U100261,iPhone,iOS 13,Jaipur
D302003,U101783,Android Phone,Windows 10,Delhi
D302004,U103419,Android Phone,iOS 13,Hyderabad
D302005,U104829,Android Phone,Windows 11,Chennai
D302006,U103286,Android Phone,iOS 14,Lucknow
D302007,U100876,Windows PC,MacOS 10.15,Pune
D302008,U101810,Windows PC,iOS 15,Delhi
D302009,U101516,Android Phone,MacOS 12,Pune
D302010,U101060,Android Phone,MacOS 10.15,Mumbai
D302011,U104950,Mac,Android 11,Hyderabad
D302012,U103278,iPhone,MacOS 10.15,Bangalore
D302013,U102405,Tablet,Android 10,Ahmedabad
D302014,U102183,iPhone,Android 12,Kolkata
D302015,U101592,Android Phone,Android 9,Kolkata
D302016,U102083,Android Phone,Android 10,Jaipur
D302017,U103171,Android Phone,Windows 10,Kolkata
D302018,U104641,Windows PC,Android 10,Bangalore
D302019,U102481,Android Phone,Android 11,Hyderabad
D302020,U100924,iPhone,iOS 12,Jaipur
D302021,U104787,iPhone,Windows 11,Delhi
D302022,U101574,Windows PC,Windows 11,Bangalore
D302023,U100415,iPhone,MacOS 12,Hyderabad
D302024,U102720,Android Phone,Android 9,Bangalore
D302025,U103952,Android Phone,Android 10,Ahmedabad
D302026,U101287,iPhone,iOS 12,Delhi
D302027,U101395,Windows PC,Android 12,Bangalore
D302028,U101446,iPhone,Android 10,Hyderabad
D302029,U104033,iPhone,iOS 14,Jaipur
D302030,U104786,Windows PC,iOS 13,Chennai
D302031,U104238,Android Phone,iOS 13,Bangalore
D302032,U101130,Android Phone,Android 9,Lucknow
D302033,U104246,Windows PC,iOS 13,Hyderabad
D302034,U101548,iPhone,iOS 13,Bangalore
D302035,U104333,Windows PC,Android 11,Jaipur
D302036,U104956,Android Phone,Windows 11,Delhi
D302037,U103590,iPhone,MacOS 10.15,Ahmedabad
D302038,U104775,Android Phone,MacOS 12,Lucknow
D302039,U100712,Android Phone,Windows 10,Hyderabad
D302040,U103274,Android Phone,Windows 10,Lucknow
D302041,U100259,iPhone,Android 10,Pune
D302042,U103261,Android Phone,iOS 12,Hyderabad
D302043,U101703,Android Phone,Android 9,Mumbai
D302044,U104849,Android Phone,iOS 14,Mumbai
D302045,U102475,Android Phone,Windows 11,Pune
D302046,U103812,iPhone,Windows 10,Pune
D302047,U101513,iPhone,Android 9,Pune
D302048,U100374,iPhone,iOS 14,Bangalore
D302049,U103711,Android Phone,MacOS 10.15,Delhi
D302050,U101108,Android Phone,Android 10,Delhi
D302051,U103612,Android Phone,iOS 14,Mumbai
D302052,U102323,iPhone,Android 12,Bangalore
D302053,U104859,Windows PC,MacOS 12,Lucknow
D302054,U101763,Android Phone,iOS 14,Ahmedabad
D302055,U102002,Mac,Windows 11,Mumbai
D302056,U103702,Android Phone,iOS 14,Chennai
D302057,U103928,iPhone,MacOS 10.15,Jaipur
D302058,U100628,iPhone,Android 12,Kolkata
D302059,U103705,iPhone,Windows 10,Bangalore
D302060,U102457,iPhone,iOS 13,Chennai
D302061,U104943,Android Phone,iOS 14,Chennai
D302062,U103155,iPhone,Windows 10,Hyderabad
D302063,U103868,Android Phone,Android 11,Hyderabad
D302064,U101719,iPhone,MacOS 10.15,Hyderabad
D302065,U101417,Android Phone,Windows 10,Pune
D302066,U103925,Android Phone,iOS 12,Bangalore
D302067,U100076,Mac,iOS 15,Kolkata
D302068,U102902,Android Phone,iOS 15,Jaipur
D302069,U104840,Android Phone,iOS 13,Chennai
D302070,U104955,Android Phone,iOS 15,Lucknow
D302071,U103580,iPhone,iOS 14,Kolkata
D302072,U102486,iPhone,Windows 11,Chennai
D302073,U104063,Mac,Android 11,Ahmedabad
D302074,U100073,iPhone,Android 9,Chennai
D302075,U103966,Android Phone,iOS 12,Chennai
D302076,U100949,Android Phone,Windows 11,Chennai
D302077,U103678,Android Phone,Android 10,Hyderabad
D302078,U101740,iPhone,MacOS 10.15,Delhi
D302079,U103757,Tablet,iOS 12,Chennai
D302080,U103016,Android Phone,Android 11,Ahmedabad
D302081,U104647,Android Phone,iOS 13,Chennai
D302082,U103937,iPhone,Windows 11,Hyderabad
D302083,U104570,iPhone,MacOS 10.15,Bangalore
D302084,U100756,iPhone,iOS 15,Lucknow
D302085,U101896,Android Phone,iOS 14,Bangalore
D302086,U102187,Android Phone,Windows 11,Ahmedabad
D302087,U100154,Android Phone,MacOS 10.15,Ahmedabad
D302088,U100113,Android Phone,Windows 11,Kolkata
D302089,U100193,iPhone,MacOS 12,Lucknow
D302090,U103836,Android Phone,Windows 11,Lucknow
D302091,U102233,Android Phone,Android 9,Delhi
D302092,U103758,Mac,Android 9,Hyderabad
D302093,U104174,iPhone,iOS 15,Mumbai
D302094,U100180,Android Phone,MacOS 12,Lucknow
D302095,U104238,Mac,Android 12,Lucknow
D302096,U101128,Android Phone,MacOS 12,Kolkata
D302097,U102021,iPhone,MacOS 10.15,Chennai
D302098,U104814,Android Phone,Android 10,Jaipur
D302099,U101508,Windows PC,iOS 13,Chennai
D302100,U104699,Android Phone,Android 11,Ahmedabad
D302101,U102533,Android Phone,Android 9,Pune
D302102,U100066,Tablet,Windows 10,Bangalore
D302103,U104162,iPhone,Android 11,Chennai
D302104,U100221,Android Phone,iOS 14,Lucknow
D302105,U103182,Android Phone,Windows 10,Kolkata
D302106,U102291,Android Phone,iOS 13,Kolkata
D302107,U100699,Android Phone,Android 9,Lucknow
D302108,U102573,iPhone,Android 9,Hyderabad
D302109,U101811,Android Phone,iOS 12,Hyderabad
D302110,U100492,Mac,Android 9,Chennai
D302111,U102777,iPhone,MacOS 10.15,Pune
D302112,U100219,Mac,Android 10,Delhi
D302113,U102691,iPhone,Android 9,Bangalore
D302114,U101130,Android Phone,Android 10,Jaipur
D302115,U104153,iPhone,Windows 10,Bangalore
D302116,U104751,Android Phone,iOS 15,Lucknow
D302117,U104660,Android Phone,Windows 10,Jaipur
D302118,U104688,Windows PC,iOS 12,Chennai
D302119,U100502,iPhone,Android 12,Lucknow
D302120,U102548,Android Phone,Windows 10,Ahmedabad
D302121,U101122,Android Phone,Android 10,Jaipur
D302122,U100483,Android Phone,iOS 12,Kolkata
D302123,U101960,iPhone,Android 10,Mumbai
D302124,U102146,Android Phone,iOS 13,Hyderabad
D302125,U101481,Windows PC,MacOS 12,Jaipur
D302126,U100570,iPhone,MacOS 10.15,Delhi
D302127,U102041,Android Phone,Windows 10,Delhi
D302128,U100776,iPhone,iOS 15,Jaipur
D302129,U100203,Mac,iOS 12,Hyderabad
D302130,U102256,Windows PC,Windows 10,Hyderabad
D302131,U100330,Android Phone,MacOS 10.15,Pune
D302132,U104829,Android Phone,iOS 14,Pune
D302133,U104191,iPhone,Android 10,Kolkata
D302134,U104629,Windows PC,Windows 10,Pune
D302135,U100512,Tablet,Android 10,Kolkata
D302136,U102324,Android Phone,Android 12,Bangalore
D302137,U104120,iPhone,Android 11,Ahmedabad
D302138,U102877,Android Phone,Android 9,Chennai
D302139,U101532,Android Phone,Windows 11,Jaipur
D302140,U104157,Android Phone,iOS 15,Chennai
D302141,U101546,Android Phone,iOS 12,Mumbai
D302142,U104869,iPhone,iOS 12,Jaipur
D302143,U100503,Android Phone,iOS 15,Mumbai
D302144,U103529,iPhone,iOS 14,Lucknow
D302145,U100066,iPhone,Android 11,Pune
D302146,U104571,Android Phone,iOS 13,Kolkata
D302147,U101776,iPhone,Windows 11,Bangalore
D302148,U100101,Android Phone,iOS 14,Bangalore
D302149,U104176,Android Phone,Windows 11,Mumbai
D302150,U104837,Tablet,iOS 14,Jaipur
D302151,U104599,Android Phone,iOS 12,Bangalore
D302152,U102428,Android Phone,Windows 10,Delhi
D302153,U100307,iPhone,Android 11,Mumbai
D302154,U101138,Android Phone,iOS 15,Pune
D302155,U100154,Android Phone,iOS 15,Kolkata
D302156,U100221,iPhone,Android 12,Chennai
D302157,U100794,iPhone,Android 12,Lucknow
D302158,U102815,iPhone,Android 10,Chennai
D302159,U103831,Mac,Android 10,Jaipur
D302160,U102924,Android Phone,Android 10,Mumbai
D302161,U101024,Android Phone,iOS 15,Hyderabad
D302162,U103008,Android Phone,Android 10,Mumbai
D302163,U101154,Android Phone,iOS 14,Delhi
D302164,U102305,Tablet,Android 10,Pune
D302165,U104444,iPhone,Windows 11,Pune
D302166,U100672,Android Phone,Windows 10,Hyderabad
D302167,U104374,Android Phone,Android 12,Kolkata
D302168,U101354,Android Phone,Windows 10,Bangalore
D302169,U103351,iPhone,Android 11,Ahmedabad
D302170,U101306,Android Phone,iOS 15,Mumbai
D302171,U100820,Mac,iOS 15,Kolkata
D302172,U102252,Android Phone,iOS 13,Lucknow
D302173,U101905,Android Phone,Windows 10,Pune
D302174,U102537,Mac,MacOS 12,Jaipur
D302175,U101180,Mac,iOS 12,Bangalore
D302176,U104891,Android Phone,Android 12,Delhi
D302177,U103359,Android Phone,iOS 13,Jaipur
D302178,U104203,Mac,iOS 14,Hyderabad
D302179,U103899,iPhone,Android 10,Ahmedabad
D302180,U103620,iPhone,MacOS 12,Jaipur
D302181,U100710,iPhone,iOS 13,Chennai
D302182,U102940,Mac,MacOS 12,Mumbai
D302183,U104489,iPhone,MacOS 12,Lucknow
D302184,U100480,Android Phone,Android 9,Chennai
D302185,U102314,Android Phone,Android 10,Mumbai
D302186,U100921,iPhone,Android 11,Hyderabad
D302187,U103975,Android Phone,iOS 14,Delhi
D302188,U104656,Android Phone,iOS 12,Delhi
D302189,U100258,iPhone,Android 9,Ahmedabad
D302190,U104006,Android Phone,iOS 14,Delhi
D302191,U101802,Tablet,Android 12,Pune
D302192,U104819,Android Phone,MacOS 10.15,Kolkata
D302193,U100073,iPhone,Windows 11,Mumbai
D302194,U100957,iPhone,MacOS 10.15,Lucknow
D302195,U103592,Android Phone,iOS 14,Mumbai
D302196,U103892,Android Phone,Windows 10,Pune
D302197,U100397,Android Phone,Android 9,Mumbai
D302198,U100800,iPhone,Windows 11,Hyderabad
D302199,U101691,iPhone,iOS 13,Mumbai
D302200,U100174,Android Phone,Android 9,Jaipur
D302201,U103908,Android Phone,Android 9,Kolkata
D302202,U103348,Tablet,Android 12,Delhi
D302203,U103744,Android Phone,iOS 12,Delhi
D302204,U102348,Mac,Android 11,Hyderabad
D302205,U103201,Android Phone,Windows 11,Hyderabad
D302206,U102863,Android Phone,iOS 13,Chennai
D302207,U103470,iPhone,Android 12,Pune
D302208,U102252,Android Phone,Windows 10,Ahmedabad
D302209,U103256,Windows PC,iOS 13,Ahmedabad
D302210,U103226,iPhone,Windows 11,Ahmedabad
D302211,U103206,iPhone,iOS 14,Lucknow
D302212,U104362,iPhone,Windows 10,Bangalore
D302213,U101748,iPhone,MacOS 10.15,Delhi
D302214,U104394,iPhone,Android 9,Mumbai
D302215,U100140,iPhone,Android 10,Delhi
D302216,U102430,Windows PC,Windows 10,Bangalore
D302217,U102209,iPhone,iOS 14,Mumbai
D302218,U104340,Android Phone,Android 11,Lucknow
D302219,U100227,Android Phone,Android 9,Chennai
D302220,U101083,Android Phone,MacOS 12,Bangalore
D302221,U102344,Android Phone,Android 10,Hyderabad
D302222,U104077,Android Phone,iOS 13,Kolkata
D302223,U102320,Android Phone,Android 11,Delhi
D302224,U103194,Android Phone,iOS 12,Lucknow
D302225,U100893,Windows PC,Windows 10,Pune
D302226,U104716,iPhone,iOS 14,Jaipur
D302227,U103921,Android Phone,Android 9,Lucknow
D302228,U100214,Mac,Android 10,Jaipur
D302229,U103521,Mac,MacOS 12,Bangalore
D302230,U100647,Windows PC,Android 12,Ahmedabad
D302231,U102797,Android Phone,iOS 13,Delhi
D302232,U103542,Android Phone,Windows 11,Chennai
D302233,U104629,Android Phone,MacOS 10.15,Ahmedabad
D302234,U100352,iPhone,Android 12,Pune
D302235,U101435,iPhone,Android 11,Ahmedabad
D302236,U103451,iPhone,iOS 13,Ahmedabad
D302237,U101310,iPhone,iOS 12,Delhi
D302238,U103562,Mac,Windows 10,Hyderabad
D302239,U100917,iPhone,Windows 10,Pune
D302240,U100817,Mac,Android 12,Mumbai
D302241,U102722,Windows PC,iOS 12,Bangalore
D302242,U103445,Android Phone,Windows 10,Kolkata
D302243,U101026,Windows PC,iOS 14,Pune
D302244,U104369,Android Phone,iOS 14,Jaipur
D302245,U104344,Android Phone,Windows 11,Ahmedabad
D302246,U100406,Tablet,iOS 15,Lucknow
D302247,U101521,Android Phone,iOS 15,Bangalore
D302248,U102780,Android Phone,iOS 13,Chennai
D302249,U102454,Mac,MacOS 10.15,Bangalore
D302250,U101274,Android Phone,Android 9,Jaipur
D302251,U102647,Android Phone,Android 10,Pune
D302252,U104813,Android Phone,Windows 10,Hyderabad
D302253,U101538,iPhone,iOS 15,Hyderabad
D302254,U101095,Android Phone,Android 12,Chennai
D302255,U103692,Android Phone,iOS 15,Jaipur
D302256,U102853,Windows PC,Android 10,Pune
D302257,U103460,Android Phone,iOS 15,Hyderabad
D302258,U103231,iPhone,iOS 12,Ahmedabad
D302259,U103804,Android Phone,iOS 15,Ahmedabad
D302260,U103646,iPhone,iOS 12,Chennai
D302261,U103029,iPhone,Windows 10,Ahmedabad
D302262,U102272,Android Phone,Android 10,Ahmedabad
D302263,U102300,Android Phone,MacOS 10.15,Pune
D302264,U101326,Android Phone,iOS 13,Mumbai
D302265,U102244,Android Phone,Android 11,Mumbai
D302266,U103025,Android Phone,MacOS 12,Delhi
D302267,U103582,Android Phone,Android 10,Bangalore
D302268,U103864,Android Phone,iOS 14,Mumbai
D302269,U101885,Android Phone,Android 9,Hyderabad
D302270,U103664,Android Phone,MacOS 10.15,Lucknow
D302271,U102186,Windows PC,Android 10,Delhi
D302272,U101791,Android Phone,Android 12,Bangalore
D302273,U100818,iPhone,iOS 15,Delhi
D302274,U101329,iPhone,MacOS 10.15,Delhi
D302275,U103398,Android Phone,iOS 12,Delhi
D302276,U101082,Android Phone,Android 12,Pune
D302277,U100384,Android Phone,iOS 12,Lucknow
D302278,U101359,iPhone,MacOS 12,Ahmedabad
D302279,U104952,Android Phone,MacOS 10.15,Pune
D302280,U100748,Android Phone,Android 10,Mumbai
D302281,U100718,Mac,MacOS 10.15,Jaipur
D302282,U102015,iPhone,MacOS 10.15,Hyderabad
D302283,U101914,Android Phone,iOS 14,Lucknow
D302284,U104601,Mac,Android 12,Chennai
D302285,U101188,Android Phone,iOS 13,Ahmedabad
D302286,U102086,Android Phone,Windows 11,Kolkata
D302287,U101453,Android Phone,Android 12,Hyderabad
D302288,U101249,Mac,iOS 12,Mumbai
D302289,U101612,Android Phone,iOS 13,Kolkata
D302290,U101285,iPhone,Android 9,Mumbai
D302291,U103591,iPhone,iOS 12,Ahmedabad
D302292,U103950,iPhone,Android 10,Ahmedabad
D302293,U100883,Android Phone,Android 9,Jaipur
D302294,U102479,Android Phone,iOS 12,Kolkata
D302295,U101319,iPhone,Windows 11,Jaipur
D302296,U104337,Android Phone,MacOS 12,Jaipur
D302297,U100506,iPhone,iOS 13,Kolkata
D302298,U102045,Android Phone,Windows 11,Lucknow
D302299,U101657,iPhone,Android 11,Ahmedabad
D302300,U101817,iPhone,iOS 15,Bangalore
D302301,U104706,iPhone,iOS 15,Kolkata
D302302,U102703,Android Phone,Android 12,Mumbai
D302303,U101900,Android Phone,iOS 13,Chennai
D302304,U104039,Android Phone,Windows 10,Chennai
D302305,U103886,Android Phone,Android 12,Bangalore
D302306,U100724,iPhone,iOS 15,Chennai
D302307,U102308,Android Phone,Android 11,Delhi
D302308,U102060,Android Phone,iOS 14,Kolkata
D302309,U102247,Android Phone,Android 9,Bangalore
D302310,U101744,Android Phone,iOS 13,Bangalore
D302311,U104119,iPhone,iOS 14,Ahmedabad
D302312,U104979,iPhone,Windows 11,Jaipur
D302313,U100134,Android Phone,iOS 12,Mumbai
D302314,U104283,Android Phone,Android 9,Hyderabad
D302315,U104324,iPhone,Android 9,Lucknow
